Date,Person_ID,Age,Gender,City,Temperature_C,Activity_Level,Water_Consumed_Liters,Consumption_scaled
2025-07-23,P0035,51.0,Male,Rawalpindi,29.2,Medium,2.62,0.4599303135888501
2025-07-23,P0020,24.0,Male,Rawalpindi,38.2,Medium,3.34,0.7108013937282227
2025-07-23,P0046,41.0,Male,Faisalabad,22.3,Medium,2.63,0.4634146341463414
2025-07-23,P0025,35.0,Other,Rawalpindi,24.1,Medium,2.65,0.4703832752613239
2025-07-23,P0081,53.0,Female,Multan,29.3,Medium,3.07,0.616724738675958
2025-07-23,P0018,49.0,Female,Lahore,31.0,Low,2.49,0.4146341463414634
2025-07-23,P0094,34.0,Male,Rawalpindi,16.4,Medium,2.38,0.3763066202090591
2025-07-23,P0028,20.0,Male,Multan,41.1,High,3.98,0.9337979094076654
2025-07-23,P0041,20.0,Female,Rawalpindi,41.6,Low,2.84,0.5365853658536583
2025-07-23,P0092,19.0,Male,Faisalabad,40.5,Low,2.94,0.5714285714285712
2025-07-23,P0093,18.0,Female,Faisalabad,30.1,Medium,2.83,0.5331010452961671
2025-07-23,P0022,42.0,Female,Lahore,36.5,Medium,3.35,0.7142857142857142
2025-07-23,P0015,58.0,Male,Rawalpindi,20.0,High,2.7,0.4878048780487804
2025-07-23,P0072,51.0,Female,Lahore,21.8,Medium,2.47,0.4076655052264809
2025-07-23,P0077,24.0,Female,Islamabad,28.5410751565762,Medium,3.12,0.6341463414634145
2025-07-23,P0050,42.0,Male,Rawalpindi,32.9,High,3.46,0.7526132404181183
2025-07-23,P0034,18.0,Female,Rawalpindi,27.7,Medium,2.93,0.5679442508710801
2025-07-23,P0075,40.0,Female,Rawalpindi,40.6,Medium,3.34,0.7108013937282227
2025-07-23,P0074,53.0,Male,Rawalpindi,24.5,Low,2.07,0.2682926829268291
2025-07-23,P0008,64.0,Female,Islamabad,28.5410751565762,Medium,2.39,0.37979094076655046
2025-07-23,P0098,58.0,Female,Rawalpindi,37.2,Medium,3.42,0.738675958188153
2025-07-23,P0004,51.0,Female,Rawalpindi,23.7,Medium,2.7,0.4878048780487804
2025-07-23,P0013,43.0,Female,Faisalabad,21.9,Low,1.91,0.2125435540069685
2025-07-23,P0095,30.0,Female,Islamabad,28.6,Medium,2.82,0.5296167247386758
2025-07-23,P0021,18.0,Male,Multan,38.1,Low,2.85,0.5400696864111498
2025-07-24,P0006,21.0,Female,Islamabad,36.7,Low,2.61,0.45644599303135874
2025-07-24,P0007,58.0,Female,Islamabad,27.1,Medium,2.77,0.5121951219512195
2025-07-24,P0001,21.0,Female,Karachi,22.9,Medium,2.77,0.5121951219512195
2025-07-24,P0074,41.0,Female,Karachi,25.0,Low,1.89,0.20557491289198598
2025-07-24,P0080,60.0,Male,Lahore,33.7,Low,2.63,0.4634146341463414
2025-07-24,P0046,36.0,Male,Faisalabad,23.0,Medium,2.52,0.4250871080139372
2025-07-24,P0049,25.0,Female,Lahore,31.8,Low,2.6,0.4529616724738676
2025-07-24,P0029,37.0,Male,Karachi,16.3,Medium,2.44,0.39721254355400687
2025-07-24,P0010,44.0,Male,Rawalpindi,24.7,Medium,2.68,0.4808362369337979
2025-07-24,P0003,37.0,Male,Rawalpindi,32.6,Medium,3.12,0.6341463414634145
2025-07-24,P0067,55.0,Male,Multan,36.7,Low,2.78,0.5156794425087106
2025-07-24,P0012,28.0,Male,Lahore,38.6,High,4.0,0.9407665505226479
2025-07-24,P0002,54.0,Other,Rawalpindi,17.7,Low,1.83,0.1846689895470383
2025-07-24,P0096,40.0,Male,Karachi,25.1,High,3.12,0.6341463414634145
2025-07-24,P0084,56.0,Female,Islamabad,34.4,Medium,3.3,0.6968641114982577
2025-07-24,P0063,57.0,Female,Multan,40.0,Medium,3.16,0.6480836236933798
2025-07-24,P0095,30.0,Female,Islamabad,28.4,Medium,2.77,0.5121951219512195
2025-07-24,P0086,57.0,Other,Rawalpindi,19.7,Low,1.9,0.20905923344947724
2025-07-24,P0050,42.0,Male,Rawalpindi,29.0,Medium,3.06,0.6132404181184667
2025-07-24,P0052,25.0,Female,Faisalabad,40.3,Medium,3.39,0.7282229965156792
2025-07-24,P0082,50.0,Male,Rawalpindi,15.6,Medium,2.18,0.30662020905923343
2025-07-24,P0043,41.0,Female,Faisalabad,21.0,High,2.93,0.5679442508710801
2025-07-24,P0055,36.0,Female,Multan,15.7,Low,1.79,0.17073170731707316
2025-07-24,P0070,48.0,Female,Lahore,16.2,High,2.59,0.4494773519163762
2025-07-24,P0019,34.0,Male,Faisalabad,19.8,Medium,2.53,0.42857142857142844
2025-07-24,P0069,46.0,Female,Rawalpindi,40.4,Medium,3.27,0.6864111498257839
2025-07-24,P0091,38.0,Male,Karachi,25.5,Medium,2.29,0.34494773519163763
2025-07-24,P0021,18.0,Male,Multan,17.9,Medium,2.51,0.4216027874564458
2025-07-24,P0072,51.0,Female,Lahore,23.5,Medium,2.36,0.36933797909407656
2025-07-24,P0090,62.0,Male,Islamabad,28.5410751565762,High,3.61,0.8048780487804876
2025-07-24,P0061,41.0,Female,Karachi,23.8,High,3.01,0.5958188153310102
2025-07-24,P0030,57.0,Female,Multan,40.9,Low,2.6,0.4529616724738676
2025-07-24,P0094,34.0,Male,Lahore,34.3,Medium,3.22,0.6689895470383274
2025-07-24,P0056,37.0,Female,Multan,30.2,Low,2.28,0.34146341463414626
2025-07-24,P0045,29.0,Female,Islamabad,16.8,High,2.77,0.5121951219512195
2025-07-24,P0034,41.0,Female,Lahore,16.0,High,2.75,0.5052264808362368
2025-07-24,P0041,20.0,Female,Rawalpindi,28.5410751565762,Medium,2.74,0.5017421602787457
2025-07-24,P0028,20.0,Male,Multan,20.5,Medium,2.24,0.3275261324041812
2025-07-24,P0016,58.0,Male,Rawalpindi,18.6,High,2.68,0.4808362369337979
2025-07-24,P0066,25.0,Female,Multan,34.4,Medium,3.05,0.6097560975609755
2025-07-24,P0047,51.0,Male,Rawalpindi,28.5410751565762,Medium,3.51,0.7700348432055746
2025-07-24,P0038,18.0,Male,Multan,21.5,Low,2.15,0.29616724738675954
2025-07-24,P0098,58.0,Female,Rawalpindi,41.9,Medium,3.54,0.7804878048780486
2025-07-24,P0068,26.0,Male,Karachi,36.4,Medium,3.43,0.7421602787456445
2025-07-24,P0044,22.0,Male,Islamabad,28.5410751565762,Medium,2.34,0.36236933797909393
2025-07-24,P0005,37.0,Female,Karachi,17.7,Low,1.63,0.11498257839721243
2025-07-24,P0048,44.0,Male,Faisalabad,36.1,High,3.77,0.8606271777003482
2025-07-24,P0079,36.0,Male,Rawalpindi,26.5,High,2.95,0.5749128919860627
2025-07-24,P0027,29.0,Male,Rawalpindi,32.8,Medium,3.2,0.6620209059233448
2025-07-24,P0011,25.0,Female,Islamabad,22.3,High,3.15,0.6445993031358883
2025-07-24,P0014,32.0,Male,Lahore,22.8,High,3.01,0.5958188153310102
2025-07-24,P0023,53.0,Female,Rawalpindi,16.8,High,2.82,0.5296167247386758
2025-07-24,P0031,30.0,Female,Rawalpindi,24.1,High,3.19,0.6585365853658536
2025-07-24,P0024,39.0,Female,Faisalabad,33.3,Medium,3.1,0.627177700348432
2025-07-24,P0053,27.0,Female,Karachi,31.9,High,3.23,0.6724738675958186
2025-07-24,P0033,64.0,Male,Islamabad,29.1,Medium,2.7222117072635506,0.4955441488723172
2025-07-24,P0057,56.0,Female,Karachi,34.0,Low,2.7222117072635506,0.4955441488723172
2025-07-24,P0013,43.0,Female,Faisalabad,19.3,Medium,2.37,0.37282229965156793
2025-07-24,P0097,44.0,Male,Rawalpindi,24.4,Medium,2.43,0.3937282229965156
2025-07-24,P0009,57.0,Female,Karachi,36.0,Medium,3.13,0.6376306620209058
2025-07-24,P0035,51.0,Male,Rawalpindi,26.8,High,2.95,0.5749128919860627
2025-07-24,P0015,58.0,Male,Rawalpindi,19.1,High,2.65,0.4703832752613239
2025-07-24,P0085,43.0,Male,Multan,35.0,Medium,3.04,0.6062717770034842
2025-07-24,P0064,22.0,Male,Rawalpindi,32.4,Low,2.68,0.4808362369337979
2025-07-24,P0032,34.0,Female,Rawalpindi,38.1,Medium,3.42,0.738675958188153
2025-07-24,P0058,37.0,Male,Rawalpindi,31.4,Medium,2.99,0.5888501742160277
2025-07-24,P0008,64.0,Female,Islamabad,28.8,Low,2.2,0.31358885017421606
2025-07-24,P0036,63.0,Male,Multan,39.5,Low,2.5,0.41811846689895465
2025-07-24,P0051,41.0,Male,Rawalpindi,17.4,Medium,2.44,0.39721254355400687
2025-07-24,P0022,42.0,Female,Lahore,17.4,High,2.7222117072635506,0.4955441488723172
2025-07-24,P0071,41.0,Female,Rawalpindi,34.5,Low,2.46,0.4041811846689895
2025-07-24,P0077,24.0,Female,Islamabad,34.9,Medium,3.04,0.6062717770034842
2025-07-24,P0004,51.0,Female,Islamabad,28.3,Medium,2.7222117072635506,0.4955441488723172
2025-07-24,P0018,49.0,Female,Lahore,15.7,Medium,2.13,0.2891986062717769
2025-07-24,P0042,47.0,Female,Rawalpindi,19.2,Low,1.69,0.13588850174216022
2025-07-24,P0089,19.0,Male,Faisalabad,32.0,Medium,3.28,0.6898954703832751
2025-07-24,P0076,52.0,Male,Rawalpindi,28.5410751565762,Medium,3.13,0.6376306620209058
2025-07-24,P0093,18.0,Female,Faisalabad,20.6,Low,1.71,0.14285714285714274
2025-07-24,P0100,55.0,Male,Rawalpindi,28.9,Low,2.16,0.2996515679442509
2025-07-24,P0020,41.0,Male,Rawalpindi,26.3,High,3.19,0.6585365853658536
2025-07-24,P0081,53.0,Female,Multan,18.3,Medium,2.4,0.3832752613240417
2025-07-24,P0099,60.0,Male,Faisalabad,18.2,High,2.46,0.4041811846689895
2025-07-24,P0059,39.0,Male,Lahore,22.1,Medium,2.45,0.40069686411149824
2025-07-24,P0054,55.0,Male,Rawalpindi,22.6,Medium,2.63,0.4634146341463414
2025-07-24,P0060,20.0,Male,Rawalpindi,20.0,Low,1.92,0.21602787456445988
2025-07-24,P0065,31.0,Male,Rawalpindi,16.2,High,2.61,0.45644599303135874
2025-07-24,P0062,40.0,Male,Multan,16.9,Low,1.79,0.17073170731707316
2025-07-24,P0037,31.0,Male,Karachi,25.6,Low,2.26,0.3344947735191636
2025-07-24,P0083,47.0,Female,Islamabad,39.2,Medium,3.24,0.6759581881533101
2025-07-24,P0017,46.0,Male,Multan,32.1,Low,2.43,0.3937282229965156
2025-07-24,P0040,52.0,Male,Islamabad,41.6,High,3.71,0.8397212543554005
2025-07-24,P0078,52.0,Female,Islamabad,41.1,Medium,3.38,0.724738675958188
2025-07-25,P0050,42.0,Male,Rawalpindi,28.5410751565762,Medium,2.88,0.5505226480836236
2025-07-25,P0079,36.0,Male,Rawalpindi,24.2,Low,2.17,0.30313588850174206
2025-07-25,P0015,58.0,Male,Rawalpindi,24.3,Medium,2.57,0.4425087108013936
2025-07-25,P0004,51.0,Female,Islamabad,39.8,Medium,3.39,0.7282229965156792
2025-07-25,P0003,37.0,Male,Rawalpindi,35.1,Low,2.61,0.45644599303135874
2025-07-25,P0023,53.0,Female,Islamabad,27.6,High,3.22,0.6689895470383274
2025-07-25,P0011,25.0,Female,Islamabad,35.4,High,3.72,0.8432055749128919
2025-07-25,P0032,34.0,Female,Rawalpindi,31.6,Medium,2.79,0.519163763066202
2025-07-25,P0093,18.0,Female,Faisalabad,31.1,Low,2.25,0.33101045296167236
2025-07-25,P0013,43.0,Female,Faisalabad,32.6,High,3.67,0.8257839721254354
2025-07-25,P0024,39.0,Female,Rawalpindi,24.5,Medium,2.74,0.5017421602787457
2025-07-25,P0070,48.0,Female,Lahore,19.6,Medium,2.49,0.4146341463414634
2025-07-25,P0064,22.0,Male,Rawalpindi,18.9,Medium,2.7222117072635506,0.4955441488723172
2025-07-25,P0054,55.0,Male,Rawalpindi,29.3,Low,2.17,0.30313588850174206
2025-07-25,P0043,30.0,Female,Faisalabad,36.9,Low,2.45,0.40069686411149824
2025-07-25,P0051,41.0,Male,Rawalpindi,30.1,Medium,2.7,0.4878048780487804
2025-07-25,P0097,44.0,Male,Rawalpindi,29.9,High,3.12,0.6341463414634145
2025-07-25,P0044,22.0,Male,Islamabad,37.5,High,3.52,0.7735191637630661
2025-07-25,P0027,29.0,Male,Rawalpindi,31.2,Low,2.31,0.35191637630662015
2025-07-25,P0075,40.0,Male,Rawalpindi,23.6,High,3.13,0.6376306620209058
2025-07-25,P0025,35.0,Other,Rawalpindi,27.6,High,3.09,0.6236933797909405
2025-07-25,P0018,49.0,Female,Lahore,36.4,Low,2.8,0.5226480836236933
2025-07-25,P0034,18.0,Female,Lahore,21.7,Medium,3.16,0.6480836236933798
2025-07-25,P0061,41.0,Female,Karachi,22.3,Low,1.81,0.17770034843205568
2025-07-25,P0078,52.0,Female,Islamabad,34.2,High,3.51,0.7700348432055746
2025-07-25,P0092,19.0,Male,Faisalabad,20.3,Medium,2.31,0.35191637630662015
2025-07-25,P0083,47.0,Male,Islamabad,25.7,Medium,2.59,0.4494773519163762
2025-07-25,P0077,24.0,Female,Islamabad,25.8,Medium,2.8,0.5226480836236933
2025-07-25,P0028,20.0,Male,Multan,40.1,Low,2.84,0.5365853658536583
2025-07-25,P0095,30.0,Female,Islamabad,25.2,Low,2.02,0.2508710801393728
2025-07-25,P0087,42.0,Male,Multan,30.4,Low,2.4,0.3832752613240417
2025-07-25,P0045,29.0,Female,Rawalpindi,30.9,High,3.17,0.6515679442508708
2025-07-25,P0005,41.0,Male,Karachi,31.6,Medium,3.18,0.6550522648083623
2025-07-25,P0063,57.0,Female,Multan,31.4,Low,2.5,0.41811846689895465
2025-07-25,P0002,54.0,Other,Rawalpindi,24.0,Low,1.75,0.156794425087108
2025-07-25,P0029,37.0,Male,Karachi,32.2,Medium,2.78,0.5156794425087106
2025-07-25,P0086,57.0,Other,Lahore,18.1,High,2.69,0.48432055749128905
2025-07-25,P0036,63.0,Male,Multan,25.4,Medium,2.81,0.5261324041811846
2025-07-25,P0096,41.0,Male,Karachi,20.5,Medium,2.23,0.32404181184668984
2025-07-25,P0067,55.0,Male,Multan,22.4,Low,1.9,0.20905923344947724
2025-07-25,P0073,38.0,Male,Rawalpindi,39.8,Low,2.58,0.44599303135888496
2025-07-25,P0017,46.0,Male,Multan,40.4,Medium,3.55,0.7839721254355398
2025-07-25,P0062,40.0,Male,Multan,38.5,Medium,2.7222117072635506,0.4955441488723172
2025-07-25,P0080,60.0,Male,Lahore,23.5,Medium,2.44,0.39721254355400687
2025-07-25,P0081,53.0,Female,Multan,28.5,Low,2.01,0.24738675958188144
2025-07-25,P0008,64.0,Female,Islamabad,23.6,Low,1.95,0.22648083623693377
2025-07-25,P0098,58.0,Female,Rawalpindi,40.2,Low,2.58,0.44599303135888496
2025-07-25,P0030,57.0,Female,Multan,33.9,Low,2.45,0.40069686411149824
2025-07-25,P0026,52.0,Female,Islamabad,31.6,High,3.32,0.7038327526132402
2025-07-25,P0099,41.0,Female,Faisalabad,15.1,High,2.61,0.45644599303135874
2025-07-25,P0052,25.0,Female,Faisalabad,37.1,Low,2.62,0.4599303135888501
2025-07-25,P0071,19.0,Female,Rawalpindi,34.2,Low,2.57,0.4425087108013936
2025-07-25,P0012,41.0,Male,Lahore,27.3,Medium,2.56,0.43902439024390233
2025-07-25,P0084,56.0,Female,Islamabad,25.9,Medium,2.46,0.4041811846689895
2025-07-25,P0037,31.0,Male,Karachi,39.6,Medium,3.52,0.7735191637630661
2025-07-25,P0085,43.0,Male,Multan,38.1,Medium,3.33,0.7073170731707317
2025-07-25,P0066,25.0,Male,Multan,39.5,Low,2.68,0.4808362369337979
2025-07-25,P0047,51.0,Male,Rawalpindi,22.9,Medium,2.53,0.42857142857142844
2025-07-25,P0076,52.0,Male,Rawalpindi,22.1,Low,1.69,0.13588850174216022
2025-07-25,P0048,41.0,Male,Faisalabad,25.8,High,3.11,0.630662020905923
2025-07-25,P0088,41.0,Male,Rawalpindi,38.5,Medium,3.29,0.6933797909407664
2025-07-25,P0053,27.0,Female,Karachi,40.5,Medium,3.63,0.8118466898954702
2025-07-25,P0006,21.0,Female,Islamabad,29.1,Low,2.17,0.30313588850174206
2025-07-25,P0020,41.0,Male,Rawalpindi,41.3,Medium,3.68,0.8292682926829267
2025-07-25,P0007,58.0,Male,Islamabad,24.0,Medium,2.73,0.4982578397212543
2025-07-25,P0041,20.0,Female,Rawalpindi,33.5,High,3.59,0.7979094076655051
2025-07-25,P0031,30.0,Female,Rawalpindi,21.8,Medium,2.54,0.4320557491289198
2025-07-25,P0046,36.0,Male,Faisalabad,16.1,Medium,1.98,0.23693379790940755
2025-07-25,P0038,18.0,Male,Multan,35.1,High,3.42,0.738675958188153
2025-07-25,P0056,37.0,Female,Multan,20.9,Medium,2.24,0.3275261324041812
2025-07-25,P0009,57.0,Female,Karachi,40.6,Medium,3.35,0.7142857142857142
2025-07-25,P0010,44.0,Male,Rawalpindi,28.5410751565762,Low,2.24,0.3275261324041812
2025-07-25,P0072,51.0,Female,Lahore,30.2,Medium,2.83,0.5331010452961671
2025-07-25,P0060,20.0,Male,Rawalpindi,34.8,Low,2.62,0.4599303135888501
2025-07-25,P0049,25.0,Female,Lahore,24.5,High,2.7222117072635506,0.4955441488723172
2025-07-25,P0021,41.0,Male,Multan,27.7,Medium,2.7222117072635506,0.4955441488723172
2025-07-25,P0039,43.0,Male,Faisalabad,32.2,Medium,2.97,0.5818815331010452
2025-07-25,P0068,26.0,Male,Karachi,19.8,Medium,2.46,0.4041811846689895
2025-07-25,P0090,62.0,Male,Islamabad,29.3,Medium,2.71,0.4912891986062717
2025-07-25,P0082,50.0,Male,Rawalpindi,40.9,Medium,3.2,0.6620209059233448
2025-07-25,P0042,47.0,Female,Rawalpindi,30.4,Medium,2.7222117072635506,0.4955441488723172
2025-07-25,P0022,42.0,Female,Lahore,25.3,Medium,2.7222117072635506,0.4955441488723172
2025-07-25,P0074,53.0,Female,Karachi,38.0,High,3.88,0.8989547038327523
2025-07-25,P0055,36.0,Female,Multan,27.1,High,3.17,0.6515679442508708
2025-07-25,P0001,21.0,Female,Karachi,17.1,Medium,2.48,0.411149825783972
2025-07-25,P0058,37.0,Male,Rawalpindi,38.1,Medium,3.51,0.7700348432055746
2025-07-25,P0091,38.0,Male,Karachi,28.6,Medium,2.76,0.508710801393728
2025-07-25,P0065,31.0,Male,Lahore,28.5410751565762,Medium,3.38,0.724738675958188
2025-07-25,P0059,39.0,Male,Lahore,25.0,Low,2.26,0.3344947735191636
2025-07-25,P0035,51.0,Male,Rawalpindi,30.9,Medium,2.94,0.5714285714285712
2025-07-25,P0033,64.0,Male,Islamabad,35.2,High,3.69,0.8327526132404179
2025-07-25,P0089,19.0,Male,Faisalabad,37.6,Medium,3.34,0.7108013937282227
2025-07-25,P0094,34.0,Male,Lahore,17.6,Low,1.76,0.16027874564459926
2025-07-25,P0019,34.0,Male,Faisalabad,20.1,Medium,2.17,0.30313588850174206
2025-07-26,P0084,56.0,Male,Islamabad,16.3,Medium,1.99,0.24041811846689892
2025-07-26,P0092,19.0,Male,Faisalabad,15.9,Low,1.61,0.10801393728222991
2025-07-26,P0027,29.0,Male,Rawalpindi,26.8,Medium,2.69,0.48432055749128905
2025-07-26,P0018,49.0,Female,Lahore,28.7,Medium,2.25,0.33101045296167236
2025-07-26,P0097,44.0,Male,Rawalpindi,28.5410751565762,Low,2.56,0.43902439024390233
2025-07-26,P0025,35.0,Other,Rawalpindi,19.9,High,2.7222117072635506,0.4955441488723172
2025-07-26,P0096,40.0,Male,Karachi,40.6,Low,2.72,0.49477351916376305
2025-07-26,P0011,25.0,Female,Islamabad,29.9,Medium,2.83,0.5331010452961671
2025-07-26,P0057,56.0,Female,Karachi,37.4,Low,2.83,0.5331010452961671
2025-07-26,P0049,25.0,Female,Lahore,22.1,Low,1.79,0.17073170731707316
2025-07-26,P0042,47.0,Female,Rawalpindi,16.2,Medium,2.24,0.3275261324041812
2025-07-26,P0043,30.0,Female,Faisalabad,18.4,High,2.53,0.42857142857142844
2025-07-26,P0040,52.0,Male,Islamabad,30.1,Low,2.12,0.28571428571428564
2025-07-26,P0080,41.0,Male,Lahore,27.9,Low,2.15,0.29616724738675954
2025-07-26,P0087,42.0,Male,Rawalpindi,16.7,High,2.82,0.5296167247386758
2025-07-26,P0017,46.0,Male,Multan,16.1,Low,1.47,0.05923344947735182
2025-07-26,P0058,37.0,Male,Rawalpindi,31.5,High,3.42,0.738675958188153
2025-07-26,P0010,44.0,Male,Rawalpindi,22.6,Medium,2.63,0.4634146341463414
2025-07-26,P0099,60.0,Male,Faisalabad,15.7,Low,1.58,0.09756097560975613
2025-07-26,P0055,36.0,Female,Multan,40.1,Medium,3.62,0.8083623693379789
2025-07-26,P0034,18.0,Female,Lahore,28.5410751565762,High,2.98,0.5853658536585364
2025-07-26,P0004,51.0,Female,Islamabad,19.3,High,2.54,0.4320557491289198
2025-07-26,P0059,39.0,Male,Lahore,29.7,Low,2.7222117072635506,0.4955441488723172
2025-07-26,P0072,51.0,Male,Lahore,39.0,High,3.9,0.9059233449477351
2025-07-26,P0006,21.0,Female,Islamabad,27.0,Low,2.01,0.24738675958188144
2025-07-26,P0091,38.0,Male,Karachi,28.6,Low,2.19,0.3101045296167247
2025-07-26,P0098,58.0,Female,Rawalpindi,23.6,Medium,2.73,0.4982578397212543
2025-07-26,P0015,58.0,Male,Rawalpindi,41.0,Low,3.06,0.6132404181184667
2025-07-26,P0008,64.0,Female,Islamabad,33.3,Low,2.23,0.32404181184668984
2025-07-26,P0060,20.0,Male,Rawalpindi,32.1,Low,2.35,0.3658536585365853
2025-07-26,P0014,32.0,Male,Lahore,30.7,High,3.43,0.7421602787456445
2025-07-26,P0045,29.0,Female,Islamabad,36.4,Low,2.65,0.4703832752613239
2025-07-26,P0028,20.0,Male,Multan,24.8,Low,2.31,0.35191637630662015
2025-07-26,P0007,58.0,Female,Islamabad,33.0,Low,2.58,0.44599303135888496
2025-07-26,P0076,52.0,Male,Rawalpindi,26.1,Medium,2.93,0.5679442508710801
2025-07-26,P0073,38.0,Male,Rawalpindi,21.9,Medium,2.48,0.411149825783972
2025-07-26,P0038,18.0,Male,Multan,33.5,Medium,3.27,0.6864111498257839
2025-07-26,P0023,53.0,Female,Islamabad,22.5,Medium,2.7222117072635506,0.4955441488723172
2025-07-26,P0048,44.0,Male,Faisalabad,28.5410751565762,High,2.87,0.5470383275261324
2025-07-26,P0026,52.0,Female,Islamabad,35.5,Low,2.57,0.4425087108013936
2025-07-26,P0054,55.0,Male,Rawalpindi,28.1,High,2.96,0.5783972125435539
2025-07-26,P0037,31.0,Male,Karachi,39.1,Medium,3.47,0.7560975609756098
2025-07-26,P0001,21.0,Female,Karachi,30.3,Low,2.46,0.4041811846689895
2025-07-26,P0070,48.0,Female,Lahore,31.0,Medium,3.12,0.6341463414634145
2025-07-26,P0069,46.0,Female,Rawalpindi,23.0,Medium,2.53,0.42857142857142844
2025-07-26,P0075,40.0,Female,Rawalpindi,27.1,Medium,3.05,0.6097560975609755
2025-07-26,P0056,37.0,Female,Multan,15.9,Low,1.67,0.12891986062717758
2025-07-26,P0016,58.0,Male,Rawalpindi,33.4,Medium,3.12,0.6341463414634145
2025-07-26,P0053,27.0,Female,Karachi,39.5,High,3.82,0.8780487804878045
2025-07-26,P0022,42.0,Female,Lahore,16.6,Low,1.53,0.0801393728222996
2025-07-26,P0074,53.0,Male,Karachi,34.4,High,3.41,0.735191637630662
2025-07-26,P0009,57.0,Male,Karachi,20.3,Low,1.58,0.09756097560975613
2025-07-26,P0085,43.0,Male,Multan,29.9,Medium,2.99,0.5888501742160277
2025-07-26,P0035,41.0,Male,Rawalpindi,31.1,Medium,3.15,0.6445993031358883
2025-07-26,P0090,62.0,Male,Islamabad,22.8,High,2.76,0.508710801393728
2025-07-26,P0030,57.0,Female,Rawalpindi,38.0,Medium,3.19,0.6585365853658536
2025-07-26,P0002,54.0,Other,Rawalpindi,22.5,Medium,2.67,0.47735191637630653
2025-07-26,P0082,50.0,Male,Rawalpindi,25.5,Medium,2.62,0.4599303135888501
2025-07-26,P0061,41.0,Female,Karachi,15.6,Medium,2.4,0.3832752613240417
2025-07-26,P0089,19.0,Male,Faisalabad,25.8,Medium,2.77,0.5121951219512195
2025-07-26,P0019,34.0,Male,Faisalabad,28.7,Medium,2.77,0.5121951219512195
2025-07-26,P0033,64.0,Male,Islamabad,28.7,Low,2.15,0.29616724738675954
2025-07-26,P0029,37.0,Male,Karachi,39.7,Medium,2.7222117072635506,0.4955441488723172
2025-07-26,P0005,37.0,Female,Karachi,16.0,Medium,1.97,0.2334494773519163
2025-07-26,P0012,28.0,Male,Lahore,17.8,Medium,2.4,0.3832752613240417
2025-07-26,P0086,57.0,Other,Lahore,17.3,Medium,2.34,0.36236933797909393
2025-07-26,P0079,36.0,Male,Rawalpindi,25.8,High,2.89,0.5540069686411149
2025-07-26,P0052,25.0,Female,Faisalabad,19.6,High,3.06,0.6132404181184667
2025-07-26,P0095,30.0,Female,Islamabad,34.4,Medium,3.31,0.7003484320557489
2025-07-26,P0088,56.0,Male,Rawalpindi,35.1,Medium,3.34,0.7108013937282227
2025-07-26,P0051,41.0,Male,Rawalpindi,19.6,Medium,2.61,0.45644599303135874
2025-07-26,P0050,42.0,Male,Rawalpindi,16.1,High,2.57,0.4425087108013936
2025-07-26,P0081,53.0,Female,Multan,25.4,Medium,2.6,0.4529616724738676
2025-07-26,P0013,43.0,Female,Faisalabad,35.9,Low,2.71,0.4912891986062717
2025-07-26,P0031,30.0,Female,Rawalpindi,19.7,Medium,2.62,0.4599303135888501
2025-07-26,P0078,52.0,Male,Islamabad,28.5410751565762,High,2.52,0.4250871080139372
2025-07-26,P0093,18.0,Female,Faisalabad,20.9,High,2.91,0.5609756097560974
2025-07-26,P0039,43.0,Male,Faisalabad,33.0,Medium,3.18,0.6550522648083623
2025-07-26,P0100,55.0,Male,Rawalpindi,28.1,High,3.34,0.7108013937282227
2025-07-26,P0044,22.0,Male,Islamabad,38.4,Medium,3.4,0.7317073170731705
2025-07-26,P0041,20.0,Female,Rawalpindi,33.9,Medium,2.89,0.5540069686411149
2025-07-26,P0021,18.0,Male,Multan,26.9,Low,2.43,0.3937282229965156
2025-07-26,P0094,34.0,Male,Lahore,25.9,Low,2.03,0.25435540069686396
2025-07-26,P0066,25.0,Female,Rawalpindi,35.0,High,3.56,0.7874564459930311
2025-07-26,P0020,24.0,Male,Rawalpindi,20.8,High,2.63,0.4634146341463414
2025-07-26,P0065,31.0,Male,Lahore,15.5,Low,1.44,0.04878048780487804
2025-07-26,P0067,55.0,Male,Multan,25.7,Low,1.86,0.1951219512195122
2025-07-26,P0077,41.0,Male,Islamabad,28.5410751565762,Medium,3.2,0.6620209059233448
2025-07-27,P0090,62.0,Male,Islamabad,15.4,Medium,2.02,0.2508710801393728
2025-07-27,P0045,29.0,Female,Islamabad,15.4,High,2.7222117072635506,0.4955441488723172
2025-07-27,P0004,51.0,Female,Islamabad,41.6,Low,2.7,0.4878048780487804
2025-07-27,P0026,52.0,Female,Islamabad,21.8,Low,1.84,0.18815331010452957
2025-07-27,P0008,64.0,Female,Islamabad,29.2,High,3.27,0.6864111498257839
2025-07-27,P0063,57.0,Female,Multan,34.1,Medium,2.7222117072635506,0.4955441488723172
2025-07-27,P0091,38.0,Male,Karachi,15.9,Medium,2.3,0.3484320557491288
2025-07-27,P0047,51.0,Male,Rawalpindi,19.7,Medium,2.38,0.3763066202090591
2025-07-27,P0066,25.0,Female,Multan,37.3,Medium,3.13,0.6376306620209058
2025-07-27,P0048,44.0,Male,Faisalabad,38.2,Medium,3.43,0.7421602787456445
2025-07-27,P0069,46.0,Female,Rawalpindi,27.3,Medium,2.57,0.4425087108013936
